date,ws_1,ws_2,ws_3,ws_4,di_1,di_2,di_3,di_4
1/14/2007 15:00,0,1.746,0.576,0.12,0,343.883,339.142,114.233
1/14/2007 16:00,0,1.707,0.621,0.365,0,351.625,344.775,264.455
1/14/2007 17:00,0,1.707,0.657,0.521,0,297.365,355.625,62.515
1/14/2007 18:00,0,1.654,0.642,0.635,0,208.615,349.7,32.865
1/14/2007 19:00,0,1.874,0.683,0.561,0,327.709,352.392,64.812
1/14/2007 20:00,0,1.844,0.757,0.668,0,296.764,238.266,35.249
1/14/2007 21:00,0.257,1.113,0.551,0.723,1.386,355.225,239.487,8.35
1/14/2007 22:00,1.735,1.288,0.449,0.624,121.816,350.3,317.668,297.395
1/14/2007 23:00,2.012,1.521,0.7,1.256,298.524,350.058,337.892,349.983
1/15/2007 0:00,2.493,1.328,1.037,1.393,345.833,351.975,345.492,349.7
1/15/2007 1:00,2.9,1.493,1.46,1.399,345.867,345.35,346.258,352.775
1/15/2007 2:00,3.047,1.67,2.703,1.417,354.867,351.825,349.242,352.133
1/15/2007 3:00,3.277,1.62,2.656,1.548,354.25,349.833,347.242,349.3
1/15/2007 4:00,3.059,1.732,2.655,2.063,344.925,349.142,342.308,343.967
1/15/2007 5:00,3.212,1.733,5.321,2.198,349.808,348.175,342.008,346.133
1/15/2007 6:00,2.959,1.716,5.36,2.517,340.292,344.017,341.617,345.292
1/15/2007 7:00,3.177,1.707,5.221,2.508,334.233,340.842,336.683,343.733
1/15/2007 8:00,3.193,1.535,5.681,2.589,339.192,340.433,338.692,344.217
1/15/2007 9:00,3.431,1.726,5.902,2.639,342.575,336.375,337.1,345.708
1/15/2007 10:00,4.413,2.312,6.879,3.121,296.393,341.45,338.792,349.717
1/15/2007 11:00,5.493,2.445,8.696,5.614,33.323,348.783,348.125,236.976
1/15/2007 12:00,5.039,6.236,8.723,5.783,7.032,322.83,349.342,121.603
1/15/2007 13:00,4.022,6.893,7.079,5.484,94.493,320.875,295.205,8.353
1/15/2007 14:00,3.655,5.803,6.102,5.868,268.251,320.644,351.133,207.359
1/15/2007 15:00,4.349,5.582,6.406,5.244,264.274,341.875,343.542,322.213
1/15/2007 16:00,6.364,6.211,6.581,6.388,349.858,338.008,345.525,322.042
1/15/2007 17:00,7.329,6.43,7.787,7.689,348.425,337.633,340.658,350
1/15/2007 18:00,6.961,5.719,6.261,6.572,351.125,341.342,346.442,353.467
1/15/2007 19:00,5.507,3.804,4.113,4.62,267.528,342.375,340.892,209.981
1/15/2007 20:00,3.503,3.325,3.27,3.696,295.577,329.225,339.067,92.028
1/15/2007 21:00,2.094,3.528,3.021,2.273,344.817,331.308,330.533,236.945
1/15/2007 22:00,3.266,3.676,2.791,3.409,332.033,330.017,325.6,348.742
1/15/2007 23:00,2.421,2.814,2.25,2.125,319.975,315.775,306.167,332.675
1/16/2007 0:00,2.487,2.878,3.207,2.473,308.158,301.508,316.383,315.592
1/16/2007 1:00,2.616,3.164,2.976,2.522,297.125,296.558,271.267,295.3
1/16/2007 2:00,2.622,3.374,3.259,2.813,298.15,286.392,268.633,284.142
1/16/2007 3:00,3.009,3.025,3.332,2.703,272.475,273.183,290.692,286.225
1/16/2007 4:00,3.375,4.083,3.167,3.422,272.1,288.875,292.558,264.125
1/16/2007 5:00,3.443,4.068,3.246,3.11,283.175,287.825,288.75,266.192
1/16/2007 6:00,3.711,4.098,2.959,3.448,298.333,296.633,281.725,285.533
1/16/2007 7:00,4.122,4.177,2.792,3.202,304.792,297.667,282.8,298.683
1/16/2007 8:00,4.195,4.222,2.475,3.267,316.508,300.908,301.967,292.35
1/16/2007 9:00,4.364,3.556,2.249,3.935,323.358,294.2,286.392,316.15
1/16/2007 10:00,3.815,3.535,2.837,3.323,310.983,303.925,312.725,321.192
1/16/2007 11:00,2.336,2.832,2.472,1.984,311.092,306.558,321.975,298.733
1/16/2007 12:00,1.328,1.51,0.672,0.648,181.753,317.1,245.579,261.858
1/16/2007 13:00,1.039,1.2,0.673,0.621,199.951,247.758,228.95,201.81
1/16/2007 14:00,1.354,1.299,0.753,1.105,89.258,130.537,249.941,55.189
1/16/2007 15:00,2.224,1.215,1.565,1.584,111.692,107.416,143.608,87.961
1/16/2007 16:00,2.543,2.269,2.077,1.446,99.233,132.4,146.667,99.133
1/16/2007 17:00,3.071,3.637,2.637,2.253,113.417,142.267,150.333,122.417
1/16/2007 18:00,3.137,3.913,3.534,2.169,130.367,151.275,144.217,134.033
1/16/2007 19:00,2.044,3.919,2.798,2.18,132.892,159.158,147.925,122.85
1/16/2007 20:00,1.972,3.822,2.411,2.539,122.55,164.208,153.4,133.217
1/16/2007 21:00,2.635,3.473,2.332,3.078,133.917,162.775,155.475,147.05
1/16/2007 22:00,3.149,3.29,2.436,3.374,157.317,168.858,163.5,161.658
1/16/2007 23:00,3.321,3.335,2.586,3.614,164.633,171.292,174.275,183.442
1/17/2007 0:00,3.684,3.861,3.031,3.438,172.458,173.95,181.525,186.842
1/17/2007 1:00,3.659,4.503,3.482,3.659,166.325,175.983,183.333,176.525
1/17/2007 2:00,3.642,5.077,3.224,3.608,173.942,180.025,180.842,183.508
1/17/2007 3:00,3.35,4.926,3.964,3.423,179.617,187.233,188.2,187.475
1/17/2007 4:00,3.916,5.002,3.89,4.22,180.417,187.383,184.4,189.092
1/17/2007 5:00,3.743,5.326,4.455,4.1,195.225,190.242,190.308,187.917
1/17/2007 6:00,3.131,5.879,4.163,3.844,192.633,189.667,190.375,188.583
1/17/2007 7:00,4.965,6.261,4.222,4.28,185,183.425,186.042,187.658
1/17/2007 8:00,4.544,7.249,5.966,5.002,193.667,186.6,187.167,187.342
1/17/2007 9:00,5.239,6.971,6.114,6.119,182.85,188.125,189.492,185.583
1/17/2007 10:00,6.053,7.353,6.741,6.77,184.808,189.183,194.642,187.525
1/17/2007 11:00,6.532,8.071,7.654,6.868,190.45,192.383,192.192,195.867
1/17/2007 12:00,6.42,7.863,7.623,7.639,199.9,202.85,199.292,201.175
1/17/2007 13:00,6.562,8.75,8.548,7.67,205.583,207.95,200.025,207.633
1/17/2007 14:00,7.517,9.109,8.433,8.148,199.292,205.992,206.75,202.117
1/17/2007 15:00,7.291,9.2,9.191,8.488,207.65,204.975,200.475,206.017
1/17/2007 16:00,6.981,8.14,9.261,8.02,203.758,203.317,196.742,207.925
1/17/2007 17:00,6.757,7.523,8.014,7.546,199.033,188.183,198.217,210.292
1/17/2007 18:00,6.774,6.885,7.535,7.803,199.483,184.517,194.467,203.267
1/17/2007 19:00,6.323,7.114,7.193,7.765,196.792,186.658,196.658,202.208
1/17/2007 20:00,6.637,7.417,6.936,7.911,203.842,192.85,202.775,210.417
1/17/2007 21:00,5.432,8.763,6.598,7.028,209.842,199.708,211.275,211.383
1/17/2007 22:00,5.822,6.887,6.042,6.713,211.675,207.417,215.867,211.558
1/17/2007 23:00,4.734,6.33,4.732,5.433,223.975,215.767,227.583,224.317
1/18/2007 0:00,4.797,7.667,5.706,4.804,228.383,219.983,228.625,222.892
1/18/2007 1:00,4.358,7.58,5.945,4.937,227.2,221.592,227.85,222.55
1/18/2007 2:00,6.345,8.061,6.066,5.406,249.8,230.4,240.508,244.592
1/18/2007 3:00,6.612,7.494,6.597,4.952,248.85,243.575,252.375,239.683
1/18/2007 4:00,6.678,7.24,6.19,4.696,262.242,252.642,253.642,251.492
1/18/2007 5:00,6.451,6.68,5.43,4.382,264.85,271.85,262.992,243.708
1/18/2007 6:00,6.62,6.466,5.76,4.034,262.517,273.108,285.142,252.442
1/18/2007 7:00,7.329,6.628,3.982,3.648,269.175,271.858,271.125,250.658
1/18/2007 8:00,6.787,3.676,2.756,3.046,264.267,269.992,272.65,271.083
1/18/2007 9:00,3.826,2.291,3.202,2.521,291.5,254.292,300.325,308.033
1/18/2007 10:00,3.951,2.728,3.831,2.752,324.358,289.05,290.425,286.15
1/18/2007 11:00,3.876,5.257,4.868,3.706,316.017,297.796,319.717,313.417
1/18/2007 12:00,3.607,8.693,8.143,5.028,323.683,35.876,180.166,229.868
1/18/2007 13:00,6.079,10.822,10.588,7.102,46.217,17.516,14.366,21.098
1/18/2007 14:00,7.696,11.223,10.794,7.629,26.336,30.224,26.186,23.808
1/18/2007 15:00,8.013,10.597,10.519,8.078,26.664,25.603,28.53,31.336
1/18/2007 16:00,8.359,9.976,9.763,8.908,34.653,31.983,28.648,33.38
1/18/2007 17:00,8.01,8.989,9.293,7.264,39.603,31.686,30.893,38.175
1/18/2007 18:00,5.24,7.402,7.048,4.95,48.628,21.735,27.733,43.626
1/18/2007 19:00,3.057,4.975,4.989,3.381,53.891,19.988,25.656,47.051
1/18/2007 20:00,2.761,2.368,3.727,2.619,28.817,79.963,14.218,26.719
1/18/2007 21:00,3.127,2.623,3.876,2.807,23.877,68.209,98.591,21.124
1/18/2007 22:00,2.996,2.47,2.749,2.831,42.552,232.04,10.855,12.094
1/18/2007 23:00,2.346,3.072,3.117,2.411,180.556,341,150.665,38.191
1/19/2007 0:00,1.989,2.507,2.466,2.127,171.257,333,347.625,150.449
1/19/2007 1:00,2.446,2.59,2.415,2.318,345.483,320.392,328,235.274
1/19/2007 2:00,2.753,1.371,2.12,2.595,259.481,316.233,281.513,264.716
1/19/2007 3:00,1.735,2.456,1.544,1.568,22.013,317.325,277.81,95.677
1/19/2007 4:00,2.158,1.097,2.426,1.985,310.036,319.633,339.65,345.417
1/19/2007 5:00,1.184,0.224,1.212,1.564,139.615,241.858,138.518,85.094
1/19/2007 6:00,1.586,0.796,1.446,1.572,103.04,177.801,116.831,101.493
1/19/2007 7:00,1.215,1.21,1.106,1.285,123.108,74.664,51.493,86.011
1/19/2007 8:00,2.009,1.193,0.924,1.609,117.167,172.783,54.429,87.878
1/19/2007 9:00,1.798,2.5,1.07,1.501,139.333,162.108,125.414,114.408
1/19/2007 10:00,3.722,5.867,3.71,4.339,131.058,165.467,147.7,134.242
1/19/2007 11:00,3.604,5.042,4.296,4.462,153.392,176.325,164.275,157.792
1/19/2007 12:00,3.414,5.617,4.621,3.911,171.142,175.483,168.358,166.067
1/19/2007 13:00,3.798,5.082,4.096,4.178,185.95,181.825,183.925,190.875
1/19/2007 14:00,3.679,4.541,3.91,3.141,182.358,185.867,191.867,193.083
1/19/2007 15:00,2.19,3.355,2.873,1.694,180.925,186.517,201.192,191.525
1/19/2007 16:00,2.316,2.562,1.832,1.745,173.942,180.925,193.325,172.983
1/19/2007 17:00,2.199,3.395,2.267,2.519,140.358,167.842,163.975,147.908
1/19/2007 18:00,2.107,3.617,2.747,2.489,115.975,164.4,159.2,128.825
1/19/2007 19:00,2.574,2.97,2.648,2.554,105.275,156.042,146.75,114.883
1/19/2007 20:00,2.721,2.905,2.635,2.673,67.267,142.008,123.675,73.206
1/19/2007 21:00,3.595,2.49,2.866,3.506,72.802,108.067,88.445,80.038
1/19/2007 22:00,3.817,2.513,3.285,3.651,99.192,67.227,68.063,93.825
1/19/2007 23:00,4.387,3.123,3.578,4.014,111.817,74.04,94.875,108.933
1/20/2007 0:00,4.799,3.477,4.096,4.528,127.792,117.867,116.317,133
1/20/2007 1:00,4.729,3.889,4.172,5.129,132.208,126.5,124.333,136.667
1/20/2007 2:00,3.836,3.395,3.511,5.479,143.108,128.725,119.383,143.467
1/20/2007 3:00,2.69,2.69,3.972,4.566,139.725,134.333,143.292,146.858
1/20/2007 4:00,2.521,4.124,4.199,4.25,144.65,146.525,143.892,141.65
1/20/2007 5:00,2.177,3.772,3.685,4.337,141.25,152.908,143.167,140.333
1/20/2007 6:00,2.625,3.262,3.969,4.758,134.892,141.583,135.442,138.492
1/20/2007 7:00,2.493,2.938,3.537,4.419,132.583,122,120.525,133.058
1/20/2007 8:00,2.401,3.203,3.481,3.894,127.692,124.633,119.567,134.275
1/20/2007 9:00,1.725,2.832,2.966,3.152,126.142,121.45,120.908,125.642
1/20/2007 10:00,1.364,2.784,3.907,2.963,105,116.792,120.925,110.758
1/20/2007 11:00,1.841,2.708,3.455,3.476,130.933,133.5,127.033,142.283
1/20/2007 12:00,2.43,4.269,3.981,3.703,156.275,160.792,146.208,161.067
1/20/2007 13:00,2.479,4.543,4.477,3.803,171.667,156.017,148.083,163.142
1/20/2007 14:00,1.889,5.702,4.923,3.758,182.275,172.458,180.692,178.308
1/20/2007 15:00,2.376,5.872,5.244,4.058,167.342,165.283,167.025,163.4
1/20/2007 16:00,3.37,6.949,5.709,6.597,200.675,186.567,185.717,193.867
1/20/2007 17:00,3.989,7.371,7.381,6.424,209.683,200.267,203.775,210.508
1/20/2007 18:00,4.724,7.985,7.983,6.188,215.725,206.067,209.208,216.375
1/20/2007 19:00,5.62,8.732,7.676,7.309,214.7,212.6,216.625,213.55
1/20/2007 20:00,5.017,9.606,8.43,6.785,209.942,207.367,214.608,203.908
1/20/2007 21:00,5.379,8.719,8.653,8.571,209.85,199.058,209.967,212.392
1/20/2007 22:00,6.057,10.593,10.303,9.519,213.758,201.383,209.783,213.45
1/20/2007 23:00,7.154,12.334,10.116,11.473,207.45,215.792,210.267,212.9
1/21/2007 0:00,10.26,10.953,12.224,13.181,216.667,218.625,213.458,222.758
1/21/2007 1:00,9.613,10.57,10.245,12.903,227.792,222.967,225.767,231.55
1/21/2007 2:00,8.429,11.073,10.633,11.686,232.208,237.033,239.708,235.392
1/21/2007 3:00,7.456,9.675,8.471,9.849,232.417,248.417,248,236.75
1/21/2007 4:00,9.759,7.973,7.503,8.495,249.608,252.967,251.117,247.008
1/21/2007 5:00,9.444,6.196,4.894,8.025,251.3,269.867,261.033,249.392
1/21/2007 6:00,8.807,6.014,3.871,6.73,251.242,267.042,273.858,259.5
1/21/2007 7:00,7.537,6.202,5.832,6.793,259.233,269.192,279.583,264.825
1/21/2007 8:00,6.012,5.8,4.755,5.513,271.45,286.567,279.483,271.742
1/21/2007 9:00,5.442,5.009,4.356,5.099,283.358,299.775,277.35,299.608
1/21/2007 10:00,4.219,4.661,3.242,5.046,308.475,288.792,282.117,302.158
1/21/2007 11:00,4.791,4.469,3.623,4.546,310.05,295.942,272.967,317.142
1/21/2007 12:00,5.495,5.667,3.592,5.753,315.7,331.133,308.183,325.625
1/21/2007 13:00,5.917,7.53,7.902,5.798,345.208,345.483,351.933,340.058
1/21/2007 14:00,5.812,7.79,9.147,6.547,323.318,323.029,351.95,291.902
1/21/2007 15:00,6.43,7.324,7.663,6.992,297.277,347.667,350.95,296.577
1/21/2007 16:00,5.088,6.906,6.331,4.872,268.34,339.767,351.8,62.445
1/21/2007 17:00,5.335,6.353,4.19,3.354,353.992,341.817,322.091,33.987
1/21/2007 18:00,5.367,5.773,4.261,2.793,325.466,294.244,23.727,19.023
1/21/2007 19:00,4.389,6.746,3.369,4.399,324.006,323.702,21.268,34.195
1/21/2007 20:00,3.858,5.98,6.156,3.429,348.267,324.784,121.264,151.635
1/21/2007 21:00,4.144,5.539,5.273,4.521,342.992,355.25,327.912,353.958
1/21/2007 22:00,3.686,6.095,4.219,4.251,321.835,355.192,177.435,267.197
1/21/2007 23:00,4.649,6.914,5.835,5.819,344.4,356.042,351.033,353.333
1/22/2007 0:00,4.112,8.17,6.748,4.675,149.7,323.455,325.187,210.196
1/22/2007 1:00,5.166,7.974,7.535,5.329,92.086,353.092,293.557,238.445
1/22/2007 2:00,3.543,7.202,8.374,5.064,119.001,351.9,120.256,11.531
1/22/2007 3:00,4.713,6.008,7.623,4.616,343.308,349.775,297.348,284.749
1/22/2007 4:00,6.064,4.906,5.981,6.537,348.192,340.083,317.523,353.725
1/22/2007 5:00,6.336,6.467,6.688,8.058,347.35,349.433,347.625,355.925
1/22/2007 6:00,7.603,6.196,7.799,8.298,179.957,349.85,327.586,3.912
1/22/2007 7:00,7.465,4.514,4.526,7.205,122.568,344.992,351.975,3.004
1/22/2007 8:00,5.4,4.755,4.726,4.918,326.263,326.667,341.025,149.648
1/22/2007 9:00,4.639,5.073,5.585,5.427,345.892,333.342,340.45,354.417
1/22/2007 10:00,3.939,4.954,5.756,4.615,317.65,335.792,345.85,265.05
1/22/2007 11:00,4.49,4.644,6.756,4.909,62.649,330.283,348.033,6.488
1/22/2007 12:00,3.661,4.994,5.231,4.654,352.842,340.425,343.267,151.972
1/22/2007 13:00,3.252,4.757,5.119,3.904,351.842,338.417,353.95,91.919
1/22/2007 14:00,3.15,4.355,4.754,3.327,350.467,326.758,267.201,237.418
1/22/2007 15:00,3.663,4.029,4.1,4.535,238.499,329.458,342.158,289.95
1/22/2007 16:00,2.825,3.866,4.778,3.442,348.85,333.825,335.825,319.74
1/22/2007 17:00,2.845,3.074,2.916,3.005,322.914,322.5,325.158,336.992
1/22/2007 18:00,2.612,2.663,2.428,2.813,336.233,303.958,316.142,330.9
1/22/2007 19:00,3.574,3.425,2.665,2.688,322.258,297.392,289.892,323.675
1/22/2007 20:00,2.745,3.43,2.817,2.317,317.492,289.433,299.625,308.333
1/22/2007 21:00,2.553,3.498,3.367,2.543,325.067,305.583,313.733,319.975
1/22/2007 22:00,3.113,2.975,3.614,2.666,329.5,296.45,318.9,322.408
1/22/2007 23:00,4.296,3.428,2.994,3.813,330.917,280.283,305.092,318.75
1/23/2007 0:00,2.151,3.873,4.288,3.225,310.9,282.7,310.392,303.517
1/23/2007 1:00,3.374,4.715,3.012,2.94,312.233,287.733,301.842,292.492
1/23/2007 2:00,2.684,3.505,2.665,3.602,283.683,262.575,257.383,287.675
1/23/2007 3:00,4.487,3.254,3.167,3.842,309.942,248.692,266.85,287.542
1/23/2007 4:00,3.52,3.791,3.383,4.224,304.442,254.967,283.908,299.075
1/23/2007 5:00,3.583,5.28,3.862,4.195,287.1,305.142,301.642,270.683
1/23/2007 6:00,4.613,5.128,3.641,4.149,276.425,291.475,294.5,280.433
1/23/2007 7:00,4.784,5.595,3.341,3.959,287.383,292.292,264.225,293.533
1/23/2007 8:00,4.496,3.518,3.456,4.498,298.225,267.192,276.767,296.267
1/23/2007 9:00,4.592,3.153,3.767,4.631,302.117,251.675,255.158,290.55
1/23/2007 10:00,1.991,3.068,4.068,2.668,266.367,266.458,261.058,263.042
1/23/2007 11:00,2.124,2.477,3.471,2.714,228.542,264.567,269.167,240.183
1/23/2007 12:00,3.061,3.223,2.701,4.448,302.092,302.975,270.75,309.608
1/23/2007 13:00,4.08,3.115,3.903,4.226,318.792,296.65,312.617,304.492
1/23/2007 14:00,3.768,2.868,3.537,3.355,309.225,291.075,305.967,298.65
1/23/2007 15:00,2.831,2.15,3.299,3.005,298.792,273.75,300.6,288.692
1/23/2007 16:00,2.801,2.682,3.53,2.684,290.758,294.367,269.992,287.933
1/23/2007 17:00,1.809,3.552,3.331,2.321,267.167,310.925,286.833,279.583
1/23/2007 18:00,3.257,3.534,3.928,4.014,313.642,320.625,310.575,319.858
1/23/2007 19:00,5.299,4.788,5.079,4.304,338.425,326.342,328.558,324.6
1/23/2007 20:00,5.523,5.34,3.449,4.377,321.192,324.533,307.117,315.333
1/23/2007 21:00,5.792,5.516,5.234,4.817,324.325,314.183,316.75,319.533
1/23/2007 22:00,5.343,5.741,6.414,4.711,318.417,312.833,325.108,318.908
1/23/2007 23:00,6.13,5.413,6.278,4.814,323.242,322.475,327.292,322.633
1/24/2007 0:00,5.758,5.226,4.142,4.377,324.833,323.15,322.033,333.808
1/24/2007 1:00,4.95,5.385,2.576,4.017,320.467,323.342,315.008,333.05
1/24/2007 2:00,5.27,5.741,5.364,4.599,315.117,314.333,331.617,320.792
1/24/2007 3:00,6.111,5.551,6.345,5.409,316.358,315.1,330.775,316.8
1/24/2007 4:00,6.285,5.624,5.703,5.349,323.125,314.283,324.267,327.625
1/24/2007 5:00,6.191,5.987,6.708,4.914,327.917,317.85,336.575,327.217
1/24/2007 6:00,6.007,5.295,6.513,4.463,326.792,312.475,333.317,320.317
1/24/2007 7:00,6.259,4.985,6.572,4.773,317.842,315.167,333.25,322.083
1/24/2007 8:00,6.224,5.656,5.562,5.02,321.658,315.992,328.375,327.417
1/24/2007 9:00,5.828,4.96,5.098,5.127,328.35,316.975,330.442,331.642
1/24/2007 10:00,5.487,4.803,5.753,4.42,322.108,316.133,331.492,329.933
1/24/2007 11:00,4.843,3.923,4.885,4.38,335.4,327.542,337,263.106
1/24/2007 12:00,3.887,3.232,3.754,4.369,351.775,325.525,341.342,180.474
1/24/2007 13:00,4.641,3.012,3.492,4.536,261.744,328.542,341.192,4.285
1/24/2007 14:00,4.757,3.33,3.545,4.833,237.417,333.642,335.967,90.773
1/24/2007 15:00,4.765,3.906,2.953,4.185,325.916,333.892,328.3,346.417
1/24/2007 16:00,4.676,4.209,3.875,3.954,295.269,349.575,333.683,340.4
1/24/2007 17:00,4.034,2.787,2.944,4.285,297.572,340.075,327.892,344.225
1/24/2007 18:00,4.592,3.028,3.044,2.541,351.167,337.758,331.058,334.217
1/24/2007 19:00,4.406,4.018,3.167,3.249,343.783,336.267,330.067,320.1
1/24/2007 20:00,4.223,4.499,3.963,4.208,323.875,319.892,322.258,315.917
1/24/2007 21:00,4.725,4.857,4.608,4.078,323.933,309.592,320.008,314.125
1/24/2007 22:00,4.713,5.14,4.931,3.589,306.2,306.442,322.275,308.758
1/24/2007 23:00,4.652,4.746,4.299,3.735,302.95,293.692,310.95,296.008
1/25/2007 0:00,4.715,4.829,2.895,4.177,305.608,287.85,296.742,291.058
1/25/2007 1:00,4.11,5.12,3.695,4.618,299.1,285.45,293.508,288.458
1/25/2007 2:00,4.083,5.343,4.14,4.015,303.9,288.567,300.575,293.267
1/25/2007 3:00,4.312,5.205,3.813,4.136,306.342,286.833,298.775,291.417
1/25/2007 4:00,4.939,4.549,3.99,4.121,311.442,277.483,289.817,296.275
1/25/2007 5:00,4.938,5.129,3.477,3.778,308.483,287.708,303.65,294.108
1/25/2007 6:00,4.852,5.417,3.878,3.674,313.792,287.975,304.308,296.842
1/25/2007 7:00,5.106,5.361,2.721,3.763,313.325,287.758,297.5,298.092
1/25/2007 8:00,4.783,5.09,2.673,3.847,314.067,289.292,298.075,296.408
1/25/2007 9:00,4.232,4.416,2.525,4.299,305.192,295.383,292.983,295.408
1/25/2007 10:00,3.371,2.978,2.909,4.647,310.65,285.233,294.475,295.875
1/25/2007 11:00,2.845,3.02,2.255,3.716,312.917,292.542,279.475,297.633
1/25/2007 12:00,2.293,2.138,1.9,2.282,314.392,275.417,255.5,295.217
1/25/2007 13:00,2.073,2.554,2.477,1.227,325.767,243.342,238.483,316.25
1/25/2007 14:00,1.387,3.107,2.618,1.42,314.575,233.067,256.508,317.083
1/25/2007 15:00,1.553,3.216,2.273,1.302,286.083,242.383,257.658,324.683
1/25/2007 16:00,2.667,4.071,2.238,1.694,263.4,236.733,232.492,333.858
1/25/2007 17:00,1.844,3.526,1.961,0.918,261.517,239.542,247.292,175.122
1/25/2007 18:00,1.394,3.052,1.745,1.48,233.933,235.458,234.15,99.95
1/25/2007 19:00,0.509,3.187,2.108,1.498,188.817,230.642,229.575,83.817
1/25/2007 20:00,0.9,2.793,2.111,1.957,193.267,239.808,221.242,112.942
1/25/2007 21:00,1.141,3.138,1.996,1.712,182.712,231.158,198.842,79.147
1/25/2007 22:00,0.714,2.851,1.979,1.088,56.656,218.375,211.508,260.535
1/25/2007 23:00,0.371,2.627,2.119,1.911,124.258,209.6,246.525,243.8
1/26/2007 0:00,2.255,2.805,2.817,2.989,236.8,227.458,251.025,199.558
1/26/2007 1:00,2.947,3.853,3.209,4.022,229.608,231.825,251.633,206.467
1/26/2007 2:00,3.126,3.324,2.441,4.055,236.675,232.975,262.075,241.508
1/26/2007 3:00,3.876,2.813,3.076,2.881,243.542,234.433,272.983,273.625
1/26/2007 4:00,3.573,3.9,3.461,3.035,256.375,231.892,268.35,285.375
1/26/2007 5:00,2.723,4.169,3.496,4.051,265.242,227.25,275.192,294.867
1/26/2007 6:00,1.809,4.539,3.772,3.649,259.833,231.158,265.217,288.808
1/26/2007 7:00,3.19,4.635,3.757,3.634,235.167,227.358,258.208,257.658
1/26/2007 8:00,3.628,4.781,3.756,2.55,226.508,226.892,249.483,266.725
1/26/2007 9:00,3.239,4.579,3.267,2.834,225.983,232.675,256.125,243.992
1/26/2007 10:00,2.817,5.164,2.723,4.045,226.867,220.783,234.45,228.983
1/26/2007 11:00,3.145,6.118,5.168,4.014,220.575,211.242,211.167,218.05
1/26/2007 12:00,4.038,6.956,5.716,4.305,202.25,208,214.492,201.742
1/26/2007 13:00,4.872,7.115,4.882,4.544,180.442,202.317,208.275,197.783
1/26/2007 14:00,5.473,5.81,4.524,4.586,180.667,191.858,196.775,188.5
1/26/2007 15:00,5.591,5.709,4.644,5.022,181.1,182.55,178.25,184.417
1/26/2007 16:00,4.222,5.316,4.7,4.06,165.4,169.992,176.967,188.033
1/26/2007 17:00,3.813,5.285,3.306,3.634,171.95,164.558,162.875,175.842
1/26/2007 18:00,4.051,4.481,2.892,3.754,179.883,163.292,170.3,172.025
1/26/2007 19:00,2.631,3.423,3.41,3.344,167.567,158.958,164.508,167.808
1/26/2007 20:00,1.912,2.551,3.199,2.699,165.325,187.475,170.208,178.692
1/26/2007 21:00,2.59,3.361,2.761,2.726,194.958,211.017,195.55,190.6
1/26/2007 22:00,2.672,3.576,2.398,4.172,216.125,211.683,209.275,164.658
1/26/2007 23:00,0.982,2.492,2.949,3.458,192.308,189.608,158,168.158
1/27/2007 0:00,1.471,2.077,2.364,3.349,165.708,211.017,230.858,205.483
1/27/2007 1:00,1.651,2.498,2.638,2.952,228.733,294.275,258.2,240.583
1/27/2007 2:00,2.592,2.765,4.217,2.193,303.075,341.65,306.85,247.842
1/27/2007 3:00,3.968,3.11,3.319,2.002,318.092,317.125,321.783,309.442
1/27/2007 4:00,4.54,5.894,5.34,4.584,313.258,328.4,316.617,320.85
1/27/2007 5:00,8.073,7.857,9.113,7.582,329.892,328.417,327.167,321.85
1/27/2007 6:00,9.607,8.893,9.895,8.953,336.825,340.975,337.458,335.242
1/27/2007 7:00,10.693,10.152,11.081,10.628,339.625,348.717,345.883,340.658
1/27/2007 8:00,10.998,9.734,11.685,11.297,348.767,351.3,348.75,348.925
1/27/2007 9:00,9.698,10.008,12.468,10.544,350.433,208.123,355.208,239.942
1/27/2007 10:00,10.391,9.941,11.277,11.083,325.356,239.038,179.582,237.786
1/27/2007 11:00,9.848,9.628,10.613,10.446,325.413,10.793,5.72,180.327
1/27/2007 12:00,9.093,8.697,10.573,9.843,295.94,19.831,11.628,10.114
1/27/2007 13:00,9.223,8.113,9.334,9.62,15.779,21.801,17.833,16.286
1/27/2007 14:00,8.214,7.77,8.298,8.173,15.14,28.298,20.676,20.283
1/27/2007 15:00,6.796,6.462,7.261,7.178,10.541,28.533,15.59,20.258
1/27/2007 16:00,6.242,6.383,6.875,6.313,29.612,30.727,15.738,34.467
1/27/2007 17:00,5.56,5.184,5.669,4.493,32.964,28.654,16.679,37.531
1/27/2007 18:00,4.507,4.503,4.433,3.589,26.375,42.117,23.098,29.108
